"dep_com","idp_refugie_last_month","idp_refugie_3_months","food_access_no","mean_existence_access_no","market_access","security_feeling_no","health_access_no","education_access_no","diff_info_access","diff_info_access_no","nutri_programme","enough_water_access_no","pdi_vivant_cond_adeq_no","abris_dommages","procuration_savon","tel_mobile","settlement_assessed_num","ki_num","localiteName_fr","localiteRefName","com_loc","admin3Name_fr","admin3Pcode","admin3RefName","admin2Name_fr","admin2Pcode","admin2RefName","admin1Name_fr","admin1Pcode","admin1RefName","admin0Name_fr","admin0Pcode","admin0RefName","POINT_X","POINT_Y","settlement_com_num","reg_dep","pay_reg","geometry","dep_percentage"
"Abala_Abala",0,0,0.5,0.605263157894737,0.868421052631579,0.473684210526316,0,0.289473684210526,0.105263157894737,0.894736842105263,0.710526315789474,0.710526315789474,0.333333333333333,0.0526315789473684,0.789473684210526,0.789473684210526,38,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Abala_Sanam",0,0,0.473684210526316,0.473684210526316,0.789473684210526,0.526315789473684,0.105263157894737,0.210526315789474,0.315789473684211,0.684210526315789,0.789473684210526,0.631578947368421,NA,0,0.736842105263158,0.736842105263158,19,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Anderamboukane_anderamboukane",0.166666666666667,0.333333333333333,0.583333333333333,0.666666666666667,0.583333333333333,0.75,0.75,0.916666666666667,0.5,0.5,0,0.666666666666667,0.75,0.166666666666667,0.916666666666667,0,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Ansongo_Ansongo",0,0,0.6,0.2,1,1,0,0.4,0.2,0.8,0.8,0,1,0.2,0.6,0.2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Ansongo_Bara",0.25,0.25,0.625,0.625,0.75,1,0.375,0.875,0.5,0.5,0.5,0.125,1,0.25,1,0.375,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Ansongo_Bourra",0.25,0.25,0.375,0.25,0.75,0.75,0.375,0.875,0.625,0.375,0.375,0.25,1,0,0.75,0.5,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Ansongo_Ouattagouna",0.1,0.5,0.6,0.7,0.5,1,0.5,1,0.8,0.2,0,0.4,0.333333333333333,0.1,0.8,0,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Ansongo_Talataye",0.6,0.8,0.4,0.6,0.4,1,0.4,1,0.6,0.4,0.4,0.4,0.75,0.6,0.6,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Ansongo_Tessit",0.142857142857143,0.571428571428571,0.428571428571429,0.428571428571429,0.428571428571429,1,0.571428571428571,1,0.428571428571429,0.571428571428571,0.285714285714286,0.714285714285714,1,0.285714285714286,0.857142857142857,0.428571428571429,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Ansongo_Tin Hama",0.666666666666667,0.833333333333333,0.5,0.5,0.666666666666667,1,0.5,0.833333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,0.833333333333333,0.333333333333333,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Ayerou_Ayerou",0,0,0.666666666666667,0.5,1,0.833333333333333,0,0,0,1,0.666666666666667,0,1,0,0,0.333333333333333,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Ayerou_Inates",0,0,0.833333333333333,0.833333333333333,1,0.833333333333333,0.166666666666667,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,NA,0,0.833333333333333,0.166666666666667,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bam_Bourzanga",0.2,0.6,0,0.2,1,0.6,0,0.4,0,1,1,0.4,0,0,0,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bam_Guibare",0,0,0,0,1,0,0,0,0,1,1,0,0.5,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bam_Kongoussi",0.2,0.2,0,0,1,0,0,0,0,1,1,0.4,0.8,0.2,0,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bam_Nassere",0,0,0,0,1,0,0,0,0,1,1,0.5,0,0,0,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bam_Rollo",0,0,0,0,1,0.25,0,0,0,1,1,0.25,0.5,0,0,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bam_Rouko",0,0,0,0,1,0,0,0,0,1,1,0.5,0.5,0,0,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bam_Sabce",0,0.25,0.25,0,1,0,0,0,0,1,1,0.25,0.5,0,0,1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bam_Tikare",0,0,0.2,0,1,0,0,0,0,1,1,0.4,0,0,0,0.8,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bam_Zimtenga",0.25,0.25,0.5,0,1,0,0,0,0.5,0.5,1,0.25,0,0,0,1,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Bandiagara Commune",0,1,0,1,1,1,0,1,0,1,1,0.5,1,0,0.5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Bara Sara",0.5,0.5,0,1,1,1,0,1,0,1,1,0,1,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Borko",0,0,0,0.5,0.5,1,0.5,1,0,1,0,0.5,1,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Dandoli",0,0,1,0.5,1,1,0,1,0,1,1,1,1,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Diamnati",0.5,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Dogani Bere",0,0,0.5,0.5,1,1,0,1,0,1,0.5,1,1,0,0.5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Doucoumbo",0,0.5,0.5,1,1,1,0,1,0,1,0.5,0,1,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Dourou",0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Kende",0,0,0.5,0.5,1,1,0,1,0,1,0.5,0.5,1,0,0.5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Kendie",0.5,0.5,0,0.5,1,1,0,1,0,1,1,0,1,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Metoumou",0,0.5,0,1,0.5,1,0.5,1,0,1,0.5,0.5,0.5,0,0.5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Ondougou",0,0,0.5,0,0,1,0,1,0,1,1,1,1,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Pelou",0,0,1,1,1,1,0,1,0,1,1,0.5,1,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Pignari",0,0,1,1,1,1,0.5,1,0,1,0,0.5,1,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Pignari Bana",0,0,0.5,0.5,0.5,1,0.5,1,0,1,0,0,1,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Sangha",0.5,1,0.5,1,1,1,0,1,0,1,1,0.5,1,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Segue Ire",0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Soroly",0,0,0.5,1,1,1,0,1,0,1,0,0.5,1,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Timiri",0,0,1,1,0,1,0.5,1,0,1,0,0.5,1,0,0.5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bandiagara_Wadouba",0.5,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Banibangou_Banibangou",0,0,0.875,0.9375,0.8125,0.75,0.25,0.6875,0.5,0.5,0.75,0.5625,1,0,0.75,0.375,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankass_Bankass",0,0.5,0,1,0.5,1,0,1,0,1,0.5,1,1,0,0.5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankass_Baye",0,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.666666666666667,1,0,1,0,0.666666666666667,1,0,0.666666666666667,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankass_Diallassagou",0.333333333333333,1,0.666666666666667,0.666666666666667,0.333333333333333,1,0.666666666666667,1,0,1,0.333333333333333,0.666666666666667,1,0,0.333333333333333,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankass_Dimbal Habe",0,0.333333333333333,0.333333333333333,1,0.666666666666667,1,0.333333333333333,1,0,1,0.666666666666667,0.333333333333333,0.666666666666667,0,0.333333333333333,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankass_Kani Bozon",0,0.5,1,1,1,1,0.5,1,0,1,1,0.5,1,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankass_Koulogon Habe",0,0,0.5,1,1,1,0,1,0,1,0,0,1,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankass_Lessagou Habe",0,0,0.5,0.5,1,1,0.5,1,0,1,0.5,0.5,1,0,0.5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankass_Ouonkoro",0,0,0,1,1,1,0,1,0,1,1,1,1,0,0.5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankass_Segue",0,0,1,1,0.666666666666667,1,0.333333333333333,1,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankass_Sokoura",0.666666666666667,1,0.666666666666667,0.666666666666667,1,1,0,1,0,1,1,0.666666666666667,1,0,0.333333333333333,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankass_Soubala",0,0,0.5,0.5,1,1,0.5,1,0,1,0.5,0,1,0,0.5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankass_Tori",0,0,0,1,1,1,0,1,0,1,1,0.5,1,0,0.5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bankilare_Bankilare",0,0,0.375,0.625,1,0.125,0,0.125,0.375,0.625,0.625,0.75,0,0,0.375,0.875,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bourem_Bamba",0,0,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.285714285714286,0.571428571428571,0.285714285714286,0.714285714285714,0.142857142857143,0.428571428571429,0,0.285714285714286,0.571428571428571,0.428571428571429,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bourem_Bourem",0,0.111111111111111,0.333333333333333,0.111111111111111,0.888888888888889,0.888888888888889,0,0.777777777777778,0.222222222222222,0.777777777777778,0.888888888888889,0.111111111111111,0,0,0.444444444444444,0.555555555555556,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bourem_Taboye",0.333333333333333,0.333333333333333,0.666666666666667,0.5,1,0.666666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.5,0.166666666666667,0.5,0.166666666666667,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bourem_Tarkint",0,0.2,0.666666666666667,0.466666666666667,0.533333333333333,0.8,0.533333333333333,0.733333333333333,0.333333333333333,0.666666666666667,0.2,0.533333333333333,0.6,0.0666666666666667,0.733333333333333,0.2,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Bourem_Temera",0,0,0.666666666666667,0.666666666666667,1,0.833333333333333,0.166666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.166666666666667,1,0.166666666666667,0.666666666666667,0.166666666666667,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Dire_Arham",0,0,0,0,1,0.5,0,0.5,0,1,0.5,0,NA,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Dire_Binga",0,0,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,1,1,0,1,0,0,0,0,1,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Dire_Dire",0,0,0,0,1,0,0,0,0,1,0.5,0,NA,0,0,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Dire_Garbakoira",0,0,0,0,1,0,0,1,0,1,1,0,NA,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Dire_Haibongo",0,0,0,0,1,0,0,0.5,0,1,1,0,NA,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Dire_Kirchamba",0,0,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,0.5,NA,0,0.5,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Dire_Kondi",0,0,0,1,0,1,1,1,0,1,0,1,NA,0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Dire_Sareyamou",0,0,0,0,1,0,0,1,0,1,1,0,NA,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Dire_Tienkour",0,0,0,0,1,1,0,0,0,1,0,1,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Dire_Tindirma",0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,0,0.5,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Djenne_Dandougou Fakala",0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,0,1,0.333333333333333,0,1,0,0.333333333333333,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Djenne_Derrary",0,0,1,1,0.333333333333333,1,0.333333333333333,1,0,1,0.666666666666667,0.333333333333333,1,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Djenne_Djenne Commune",0,0,0,0,0.666666666666667,1,0,0.666666666666667,0,1,0.666666666666667,0.333333333333333,1,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Djenne_Fakala",0,0.333333333333333,0.666666666666667,0.666666666666667,1,1,0,0.666666666666667,0,1,1,0.333333333333333,1,0,0,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Djenne_Femaye",0,0,0,0,1,1,0,0.666666666666667,0,1,1,0.333333333333333,1,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Djenne_Kewa",0,0,0.333333333333333,0.333333333333333,0.666666666666667,1,1,1,0,1,0,0.333333333333333,1,0,0.333333333333333,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Djenne_Madiama",0.333333333333333,0.333333333333333,0,0,1,1,0,0.666666666666667,0,1,0.666666666666667,0,1,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Djenne_Nema Badenyakafo",0,0,0.333333333333333,0.333333333333333,0,1,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,NA,0,0.333333333333333,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Djenne_Niansanari",0,0,0.333333333333333,0,1,1,0,0,0,1,1,0.333333333333333,1,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Djenne_Ouro Ali",0,0,0.666666666666667,0.666666666666667,1,1,0,0.666666666666667,0,1,1,0.333333333333333,1,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Djenne_Pondori",0,0,0.333333333333333,0.333333333333333,1,1,0,1,0,1,0.333333333333333,0,NA,0,0.333333333333333,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Djenne_Togue Mourari",0,0,0.666666666666667,0.666666666666667,0,1,0.333333333333333,1,0,1,0,0,NA,0,0.333333333333333,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
